# wavelength, intensity
4.347593428571428831e+02 2.934320559081697297e+02
4.353744272727273028e+02 2.945867039539531902e+02
4.359895116883117225e+02 2.937394432529818573e+02
4.366045961038961423e+02 2.947278435734171467e+02
4.372196805194805620e+02 2.935816062966995332e+02
4.378347649350649817e+02 2.955499877929687500e+02
4.384498493506494015e+02 2.947555120489295177e+02
4.390649337662337643e+02 2.951632883533226277e+02
4.396800181818181841e+02 2.954664521245193214e+02
4.402951025974026038e+02 2.961363540814518274e+02
4.409101870129870235e+02 2.946846322723044409e+02
4.415252714285714433e+02 2.959210030775562359e+02
4.421403558441558630e+02 2.939616638864542324e+02
4.427554402597402827e+02 2.964748764227129527e+02
4.433705246753247025e+02 2.968505618782743909e+02
4.439856090909091222e+02 2.965137229300340778e+02
4.446006935064935419e+02 2.958082389817279818e+02
4.452157779220779616e+02 2.968410558654211400e+02
4.458308623376623814e+02 2.966331951168845080e+02
4.464459467532467443e+02 2.972719732543582722e+02
4.470610311688311640e+02 2.964120975793630919e+02
4.476761155844155837e+02 2.962999803629753615e+02
4.482912000000000035e+02 2.966788360537128142e+02
4.489062844155844232e+02 2.961910907536223476e+02
4.495213688311688429e+02 2.961604151666332996e+02
4.501364532467532626e+02 2.961881501329779667e+02
4.507515376623376824e+02 2.978522442156983061e+02
4.513666220779221021e+02 2.966703015486922368e+02
4.519817064935065218e+02 2.977264825081576873e+02
4.525967909090909416e+02 2.963491547580462679e+02
4.532118753246753613e+02 2.971007022731677694e+02
4.538269597402597810e+02 2.961137089038255112e+02
4.544420441558442008e+02 2.973085975548650026e+02
4.550571285714286205e+02 2.969215243174560328e+02
4.556722129870129834e+02 2.959264131953966626e+02
4.562872974025974031e+02 2.985629483565773512e+02
4.569023818181818228e+02 2.983186907831840244e+02
4.575174662337662426e+02 2.966302438194401816e+02
4.581325506493506623e+02 2.975901196382393437e+02
4.587476350649350820e+02 2.970592105834745666e+02
4.593627194805195018e+02 2.976304580215953024e+02
4.599778038961039215e+02 2.976001978754730999e+02
4.605928883116883412e+02 2.975701415982914000e+02
4.612079727272727609e+02 2.964838273194613976e+02
4.618230571428571807e+02 2.966837188745807339e+02
4.624381415584416004e+02 2.980554267488199685e+02
4.630532259740259633e+02 2.986945175291471060e+02
4.636683103896103830e+02 2.980730923731738926e+02
4.642833948051948028e+02 2.991951765070935494e+02
4.648984792207792225e+02 2.988426210534807979e+02
4.655135636363636422e+02 2.991311803854491131e+02
4.661286480519480619e+02 2.981121953024795062e+02
4.667437324675324817e+02 2.996556695882530903e+02
4.673588168831169014e+02 2.993166010948131657e+02
4.679739012987013211e+02 2.988134527168306249e+02
4.685889857142857409e+02 2.992617448242459659e+02
4.692040701298701606e+02 2.993449562983690839e+02
4.698191545454545803e+02 2.996361287452638749e+02
4.704342389610390001e+02 3.009435315672607203e+02
4.710493233766234198e+02 3.006585213584433518e+02
4.716644077922078395e+02 3.014538227137391004e+02
4.722794922077922593e+02 3.017417744378863063e+02
4.728945766233766221e+02 3.011810455025586748e+02
4.735096610389610419e+02 3.022217720937559307e+02
4.741247454545454616e+02 3.033798826367748802e+02
4.747398298701298813e+02 3.029119076384952791e+02
4.753549142857143011e+02 3.035696544181754462e+02
4.759699987012987208e+02 3.037583697274559427e+02
4.765850831168831405e+02 3.039609859111013748e+02
4.772001675324675602e+02 3.035685838827283192e+02
4.778152519480519800e+02 3.038436210354833520e+02
4.784303363636363997e+02 3.045360600443157750e+02
4.790454207792207626e+02 3.053280041582413560e+02
4.796605051948051823e+02 3.028894755439491746e+02
4.802755896103896021e+02 3.065468550823135274e+02
4.808906740259740218e+02 3.055758867368154483e+02
4.815057584415584415e+02 3.065739134532651633e+02
4.821208428571428612e+02 3.062565395019465768e+02
4.827359272727272810e+02 3.078390911816820790e+02
4.833510116883117007e+02 3.076052505390848069e+02
4.839660961038961204e+02 3.081148809417816210e+02
4.845811805194805402e+02 3.075916993848899779e+02
4.851962649350649599e+02 3.086476925818702171e+02
4.858113493506493796e+02 3.106190034126672117e+02
4.864264337662337994e+02 3.094595428024825878e+02
4.870415181818182191e+02 3.112176234428841326e+02
4.876566025974026388e+02 3.097189494037735358e+02
4.882716870129870586e+02 3.124836129543861034e+02
4.888867714285714783e+02 3.114840916308580745e+02
4.895018558441558412e+02 3.135173982756870146e+02
4.901169402597402609e+02 3.139837774234053427e+02
4.907320246753246806e+02 3.148684341663063151e+02
4.913471090909091004e+02 3.129688324237944244e+02
