# wavelength, intensity
5.620818168831168578e+02 5.213722908507813827e+02
5.626969012987012775e+02 5.232113666641736245e+02
5.633119857142856972e+02 5.272929342500456187e+02
5.639270701298701169e+02 5.315120647236067271e+02
5.645421545454545367e+02 5.338659390216107568e+02
5.651572389610389564e+02 5.363050162600209205e+02
5.657723233766233761e+02 5.366433074310941720e+02
5.663874077922077959e+02 5.386169042355630836e+02
5.670024922077922156e+02 5.425732080152821482e+02
5.676175766233766353e+02 5.425881950020311706e+02
5.682326610389610551e+02 5.428576243127988619e+02
5.688477454545454748e+02 5.459301023855550739e+02
5.694628298701298945e+02 5.467107477437727994e+02
5.700779142857143142e+02 5.473928210092406061e+02
5.706929987012987340e+02 5.510175518481764811e+02
5.713080831168831537e+02 5.526356685375482130e+02
5.719231675324675734e+02 5.549487397218312026e+02
5.725382519480519932e+02 5.620521259377103434e+02
5.731533363636362992e+02 5.609944017850410773e+02
5.737684207792208326e+02 5.655199738140826184e+02
5.743835051948051387e+02 5.680499269725398790e+02
5.749985896103896721e+02 5.710006487329653737e+02
5.756136740259739781e+02 5.735705554984574519e+02
5.762287584415585115e+02 5.763800468399609827e+02
5.768438428571428176e+02 5.799643242685353925e+02
5.774589272727272373e+02 5.832295822451367258e+02
5.780740116883116571e+02 5.848568017614710470e+02
5.786890961038960768e+02 5.882669818683814356e+02
5.793041805194804965e+02 5.900704248618865222e+02
5.799192649350649162e+02 5.957151812194300646e+02
5.805343493506493360e+02 5.989683392649523057e+02
5.811494337662337557e+02 6.019077301330273713e+02
5.817645181818181754e+02 6.030297131571735463e+02
5.823796025974025952e+02 6.058689654781860554e+02
5.829946870129870149e+02 6.109370333401947164e+02
5.836097714285714346e+02 6.127052272251677323e+02
5.842248558441558544e+02 6.157698920410946357e+02
5.848399402597402741e+02 6.169662270468784300e+02
5.854550246753246938e+02 6.213863578950673627e+02
5.860701090909091135e+02 6.236799697029825893e+02
5.866851935064935333e+02 6.285200195312500000e+02
5.873002779220779530e+02 6.312535301867253565e+02
5.879153623376623727e+02 6.345715937535353532e+02
5.885304467532467925e+02 6.361498230529275588e+02
5.891455311688312122e+02 6.413980765696829849e+02
5.897606155844155182e+02 6.432738963802618173e+02
5.903757000000000517e+02 6.454741316372522988e+02
5.909907844155843577e+02 6.464470104144854758e+02
5.916058688311688911e+02 6.497130223352080520e+02
5.922209532467531972e+02 6.495585974854315054e+02
5.928360376623377306e+02 6.521225569398893640e+02
5.934511220779220366e+02 6.538877712139244522e+02
5.940662064935064564e+02 6.569904452077311134e+02
5.946812909090908761e+02 6.577903022796095911e+02
5.952963753246752958e+02 6.633146739712009321e+02
5.959114597402597155e+02 6.666645798301125296e+02
5.965265441558441353e+02 6.695757996192345445e+02
5.971416285714285550e+02 6.740423764149903718e+02
5.977567129870129747e+02 6.798875364991454262e+02
5.983717974025973945e+02 6.841372141118770287e+02
5.989868818181818142e+02 6.882928288481724621e+02
5.996019662337662339e+02 6.937003621774953217e+02
6.002170506493506537e+02 6.946601545139051268e+02
6.008321350649350734e+02 6.993067116965066816e+02
6.014472194805194931e+02 7.012401286579633961e+02
6.020623038961039128e+02 7.035719165752460640e+02
6.026773883116883326e+02 7.053078330876484188e+02
6.032924727272727523e+02 7.107846036342510843e+02
6.039075571428571720e+02 7.085980703249077806e+02
6.045226415584415918e+02 7.117486859210127932e+02
6.051377259740260115e+02 7.125289627403246868e+02
6.057528103896104312e+02 7.145444005047603468e+02
6.063678948051947373e+02 7.165598382691956658e+02
6.069829792207792707e+02 7.185752760336317806e+02
6.075980636363635767e+02 7.228830790648627271e+02
6.082131480519481102e+02 7.325033017575934764e+02
6.088282324675324162e+02 7.351238622669927736e+02
6.094433168831169496e+02 7.410143678282106521e+02
6.100584012987012557e+02 7.454670422355192159e+02
6.106734857142856754e+02 7.487414695375739484e+02
6.112885701298700951e+02 7.510432090180896694e+02
6.119036545454545148e+02 7.562655220589126657e+02
6.125187389610389346e+02 7.588649142537949501e+02
6.131338233766233543e+02 7.633127369921369336e+02
6.137489077922077740e+02 7.677623765805559515e+02
6.143639922077921938e+02 7.735689988145963980e+02
6.149790766233766135e+02 7.772410949758146899e+02
6.155941610389610332e+02 7.801136973118209426e+02
6.162092454545454530e+02 7.858795801146545728e+02
6.168243298701298727e+02 7.912078550833351756e+02
6.174394142857142924e+02 7.945928721863920146e+02
6.180544987012987121e+02 7.990489577832237273e+02
6.186695831168831319e+02 8.008202855211829956e+02
6.192846675324675516e+02 8.007795821189738490e+02
6.198997519480519713e+02 8.054436238952624763e+02
6.205148363636363911e+02 8.061883871325649125e+02
6.211299207792208108e+02 8.083406613432421182e+02
6.217450051948052305e+02 8.088771873104022916e+02
6.223600896103896503e+02 8.103149674741514445e+02
6.229751740259739563e+02 8.097143638993990180e+02
6.235902584415584897e+02 8.086522645522903758e+02
6.242053428571427958e+02 8.078914289890144573e+02
6.248204272727273292e+02 8.064533388233121514e+02
6.254355116883116352e+02 8.086095581909148677e+02
6.260505961038961686e+02 8.124362969491057811e+02
6.266656805194804747e+02 8.129120513365567149e+02
6.272807649350648944e+02 8.193251344932500615e+02
6.278958493506493141e+02 8.200352814787636362e+02
6.285109337662337339e+02 8.246733747286184553e+02
6.291260181818181536e+02 8.268163652572743558e+02
6.297411025974025733e+02 8.319771422855387755e+02
6.303561870129869931e+02 8.313448954084030902e+02
6.309712714285714128e+02 8.350696063451455302e+02
6.315863558441558325e+02 8.371816640471257642e+02
6.322014402597402523e+02 8.407334365174624509e+02
6.328165246753246720e+02 8.427034753797737494e+02
6.334316090909090917e+02 8.462933903352952711e+02
6.340466935064935114e+02 8.501084787292892315e+02
6.346617779220779312e+02 8.541192209193039844e+02
6.352768623376623509e+02 8.552274894145508597e+02
6.358919467532467706e+02 8.629787586594048889e+02
6.365070311688311904e+02 8.702565834548078101e+02
6.371221155844156101e+02 8.735330341196500967e+02
6.377372000000000298e+02 8.759897790492098011e+02
6.383522844155844496e+02 8.850275595217860882e+02
6.389673688311688693e+02 8.926706867602574675e+02
6.395824532467531753e+02 8.991727278518769708e+02
6.401975376623377088e+02 9.092466585672286783e+02
6.408126220779220148e+02 9.173505999971830533e+02
6.414277064935065482e+02 9.256519289668179908e+02
6.420427909090908543e+02 9.316683079546546651e+02
6.426578753246753877e+02 9.398171412998609640e+02
6.432729597402596937e+02 9.432078363421841232e+02
6.438880441558441134e+02 9.520440787272955276e+02
6.445031285714285332e+02 9.563998374566565417e+02
6.451182129870129529e+02 9.627003218409794272e+02
6.457332974025973726e+02 9.752227160362720042e+02
6.463483818181817924e+02 9.826027217830915106e+02
6.469634662337662121e+02 9.894160708533934212e+02
6.475785506493506318e+02 9.981791662404027647e+02
6.481936350649350516e+02 9.984969658654282512e+02
6.488087194805194713e+02 1.005436772717092026e+03
6.494238038961038910e+02 1.010700814395589418e+03
6.500388883116883108e+02 1.016960291209737079e+03
6.506539727272727305e+02 1.022956068588498283e+03
6.512690571428571502e+02 1.031379427394397908e+03
6.518841415584415699e+02 1.034512412185604944e+03
6.524992259740259897e+02 1.034560974092865990e+03
6.531143103896104094e+02 1.036789872801339698e+03
6.537293948051948291e+02 1.045748629140764251e+03
6.543444792207792489e+02 1.049123707700497334e+03
6.549595636363636686e+02 1.049979575401238208e+03
6.555746480519480883e+02 1.053159270885862725e+03
6.561897324675323944e+02 1.059376398452380272e+03
6.568048168831169278e+02 1.059078902586943968e+03
6.574199012987012338e+02 1.068253252237048173e+03
6.580349857142857672e+02 1.066651719484471869e+03
6.586500701298700733e+02 1.064818074470519832e+03
6.592651545454546067e+02 1.066151850352666997e+03
6.598802389610389127e+02 1.068894166627445202e+03
6.604953233766234462e+02 1.072184632140316580e+03
6.611104077922077522e+02 1.074130591272871470e+03
6.617254922077922856e+02 1.077505987362446376e+03
6.623405766233765917e+02 1.078602074927377544e+03
6.629556610389610114e+02 1.083556529297998850e+03
6.635707454545454311e+02 1.085701375464504963e+03
6.641858298701298509e+02 1.092263786665617772e+03
6.648009142857142706e+02 1.095289361088046235e+03
6.654159987012986903e+02 1.099163877807679228e+03
6.660310831168831101e+02 1.102522836440479750e+03
6.666461675324675298e+02 1.108621341210815217e+03
6.672612519480519495e+02 1.111968053147220871e+03
6.678763363636363692e+02 1.115383129782414017e+03
6.684914207792207890e+02 1.116208947701672514e+03
6.691065051948052087e+02 1.119476858739806630e+03
6.697215896103896284e+02 1.120502945205106926e+03
6.703366740259739345e+02 1.124201676174484192e+03
6.709517584415584679e+02 1.126751491249094897e+03
6.715668428571427739e+02 1.129745615858064866e+03
6.721819272727273074e+02 1.135247353779653395e+03
6.727970116883116134e+02 1.136021318293084960e+03
6.734120961038961468e+02 1.142753417140228521e+03
6.740271805194804529e+02 1.145841992977720793e+03
6.746422649350649863e+02 1.149235894404716646e+03
6.752573493506492923e+02 1.153143291632894034e+03
6.758724337662338257e+02 1.156501275306177376e+03
6.764875181818181318e+02 1.160956969045302912e+03
6.771026025974026652e+02 1.165158955712133093e+03
6.777176870129869712e+02 1.169119140673871243e+03
6.783327714285715047e+02 1.174936714287863879e+03
6.789478558441558107e+02 1.178251037026449012e+03
6.795629402597402304e+02 1.186191526861627608e+03
6.801780246753246502e+02 1.187609114359139312e+03
6.807931090909090699e+02 1.191952974448752229e+03
6.814081935064934896e+02 1.196183658702703497e+03
6.820232779220779094e+02 1.202049543401780966e+03
6.826383623376623291e+02 1.205960019392866570e+03
6.832534467532467488e+02 1.211042125840325070e+03
6.838685311688311685e+02 1.217783537705653544e+03
6.844836155844155883e+02 1.227322329119019969e+03
6.850987000000000080e+02 1.227412707966415837e+03
6.857137844155844277e+02 1.235459208285118848e+03
6.863288688311688475e+02 1.240802808867106478e+03
6.869439532467531535e+02 1.246555710455507551e+03
6.875590376623376869e+02 1.253018827165302127e+03
6.881741220779219930e+02 1.263730875935352515e+03
6.887892064935065264e+02 1.267837684232915535e+03
6.894042909090908324e+02 1.276712424559706506e+03
6.900193753246753658e+02 1.279899227419413819e+03
6.906344597402596719e+02 1.288061269447046243e+03
6.912495441558442053e+02 1.290554906385333425e+03
6.918646285714285113e+02 1.297616333612618973e+03
6.924797129870130448e+02 1.305845576394921864e+03
