# wavelength, intensity
6.088282324675324162e+02 1.584216524803263837e+03
6.094433168831169496e+02 1.602601944620681934e+03
6.100584012987012557e+02 1.612887377694404904e+03
6.106734857142856754e+02 1.625571998322402123e+03
6.112885701298700951e+02 1.631749596484248741e+03
6.119036545454545148e+02 1.645197952653677703e+03
6.125187389610389346e+02 1.652303203093691764e+03
6.131338233766233543e+02 1.667525657079357870e+03
6.137489077922077740e+02 1.671801582559672852e+03
6.143639922077921938e+02 1.688383341494264869e+03
6.149790766233766135e+02 1.692232371026993178e+03
6.155941610389610332e+02 1.699847140519218328e+03
6.162092454545454530e+02 1.709427571824638335e+03
6.168243298701298727e+02 1.717921505196872431e+03
6.174394142857142924e+02 1.723784293399360422e+03
6.180544987012987121e+02 1.730444508913801428e+03
6.186695831168831319e+02 1.734647241963775741e+03
6.192846675324675516e+02 1.733201794916820063e+03
6.198997519480519713e+02 1.738891106614934642e+03
6.205148363636363911e+02 1.732657861607960740e+03
6.211299207792208108e+02 1.735486641060348575e+03
6.217450051948052305e+02 1.733430244933015274e+03
6.223600896103896503e+02 1.731260772555929407e+03
6.229751740259739563e+02 1.731074638248139991e+03
6.235902584415584897e+02 1.728318611194847335e+03
6.242053428571427958e+02 1.726647408403457575e+03
6.248204272727273292e+02 1.722349031930834599e+03
6.254355116883116352e+02 1.717979696165444921e+03
6.260505961038961686e+02 1.724098047109062691e+03
6.266656805194804747e+02 1.736638115658068273e+03
6.272807649350648944e+02 1.732327365680937646e+03
6.278958493506493141e+02 1.736752856391605519e+03
6.285109337662337339e+02 1.753595011640648863e+03
6.291260181818181536e+02 1.759680997141744911e+03
6.297411025974025733e+02 1.763825274894781160e+03
6.303561870129869931e+02 1.774070775617398795e+03
6.309712714285714128e+02 1.782726359765598090e+03
6.315863558441558325e+02 1.791840131266684239e+03
6.322014402597402523e+02 1.802359995608853296e+03
6.328165246753246720e+02 1.811472521324640411e+03
6.334316090909090917e+02 1.824472376585194525e+03
6.340466935064935114e+02 1.835080984585148371e+03
6.346617779220779312e+02 1.848675845261847599e+03
6.352768623376623509e+02 1.857188334638195101e+03
6.358919467532467706e+02 1.880639099690989042e+03
6.365070311688311904e+02 1.895372806815298190e+03
6.371221155844156101e+02 1.914237489751361181e+03
6.377372000000000298e+02 1.930716891805522209e+03
6.383522844155844496e+02 1.955382486236604109e+03
6.389673688311688693e+02 1.981409472843622325e+03
6.395824532467531753e+02 2.000869187552556923e+03
6.401975376623377088e+02 2.024372688140590753e+03
6.408126220779220148e+02 2.051959561947332531e+03
6.414277064935065482e+02 2.076854171392649732e+03
6.420427909090908543e+02 2.096909880024390532e+03
6.426578753246753877e+02 2.113357877248486602e+03
6.432729597402596937e+02 2.135287462404360213e+03
6.438880441558441134e+02 2.165496194228406239e+03
6.445031285714285332e+02 2.180844542475163962e+03
6.451182129870129529e+02 2.198659311101783715e+03
6.457332974025973726e+02 2.227094379700508853e+03
6.463483818181817924e+02 2.249536546170931160e+03
6.469634662337662121e+02 2.267090585121803997e+03
6.475785506493506318e+02 2.284004600446990025e+03
6.481936350649350516e+02 2.295734923209423414e+03
6.488087194805194713e+02 2.314135115920093085e+03
6.494238038961038910e+02 2.333218063830624487e+03
6.500388883116883108e+02 2.341973663236149605e+03
6.506539727272727305e+02 2.360732956638882115e+03
6.512690571428571502e+02 2.383847276225800670e+03
6.518841415584415699e+02 2.395602706030116224e+03
6.524992259740259897e+02 2.391749095511213454e+03
6.531143103896104094e+02 2.401005250788812191e+03
6.537293948051948291e+02 2.416516205306614211e+03
6.543444792207792489e+02 2.424468257686701236e+03
6.549595636363636686e+02 2.434893037140990600e+03
6.555746480519480883e+02 2.433877605923397368e+03
6.561897324675323944e+02 2.438479199680599322e+03
6.568048168831169278e+02 2.438065404090097218e+03
6.574199012987012338e+02 2.454023660837563057e+03
6.580349857142857672e+02 2.448384927221725320e+03
6.586500701298700733e+02 2.440788566565225210e+03
6.592651545454546067e+02 2.439712266078712673e+03
6.598802389610389127e+02 2.440261499532149173e+03
6.604953233766234462e+02 2.443430828936680427e+03
6.611104077922077522e+02 2.451147913206306384e+03
6.617254922077922856e+02 2.452920472360945496e+03
6.623405766233765917e+02 2.462331633776504532e+03
6.629556610389610114e+02 2.466598928992802485e+03
6.635707454545454311e+02 2.475631935749063814e+03
6.641858298701298509e+02 2.485838936453703354e+03
6.648009142857142706e+02 2.497496859706384384e+03
6.654159987012986903e+02 2.510881762902417904e+03
6.660310831168831101e+02 2.519093362959858950e+03
6.666461675324675298e+02 2.529786794262306557e+03
6.672612519480519495e+02 2.540383601059005741e+03
6.678763363636363692e+02 2.554034026034205453e+03
6.684914207792207890e+02 2.561612570885270088e+03
6.691065051948052087e+02 2.572412632744047642e+03
6.697215896103896284e+02 2.573874648069227987e+03
6.703366740259739345e+02 2.592231351182456365e+03
6.709517584415584679e+02 2.598805545300302128e+03
6.715668428571427739e+02 2.611734993726789980e+03
6.721819272727273074e+02 2.631658534740983214e+03
6.727970116883116134e+02 2.644685477918542347e+03
6.734120961038961468e+02 2.660201642777142297e+03
6.740271805194804529e+02 2.677894719998804703e+03
6.746422649350649863e+02 2.687019725161059796e+03
6.752573493506492923e+02 2.703904176903178723e+03
6.758724337662338257e+02 2.718844786832453792e+03
6.764875181818181318e+02 2.738035268440615710e+03
6.771026025974026652e+02 2.756326591314224061e+03
6.777176870129869712e+02 2.774775821709178217e+03
6.783327714285715047e+02 2.792882315213834318e+03
6.789478558441558107e+02 2.802806557766373317e+03
6.795629402597402304e+02 2.821865670909535766e+03
6.801780246753246502e+02 2.830147020155079190e+03
6.807931090909090699e+02 2.847517118324685271e+03
6.814081935064934896e+02 2.864166529637706844e+03
6.820232779220779094e+02 2.879724038873746395e+03
6.826383623376623291e+02 2.894020101784892631e+03
6.832534467532467488e+02 2.908772327809557282e+03
6.838685311688311685e+02 2.924971377040765219e+03
6.844836155844155883e+02 2.939696739149384030e+03
6.850987000000000080e+02 2.951659303874642774e+03
6.857137844155844277e+02 2.968858308144015609e+03
6.863288688311688475e+02 2.979411124413469679e+03
6.869439532467531535e+02 3.006621197538615434e+03
6.875590376623376869e+02 3.017247094867513624e+03
6.881741220779219930e+02 3.040686648515204070e+03
6.887892064935065264e+02 3.052036443701882945e+03
6.894042909090908324e+02 3.071101603471352519e+03
6.900193753246753658e+02 3.083869285513975683e+03
6.906344597402596719e+02 3.089592310885354436e+03
6.912495441558442053e+02 3.096544920408803137e+03
6.918646285714285113e+02 3.116094521331153373e+03
6.924797129870130448e+02 3.124917669416106492e+03
6.930947974025973508e+02 3.135295875418159085e+03
6.937098818181818842e+02 3.146608326171530280e+03
6.943249662337661903e+02 3.161762848719778049e+03
6.949400506493507237e+02 3.168132120655204744e+03
6.955551350649350297e+02 3.172914987995976844e+03
6.961702194805194495e+02 3.170917698014303369e+03
6.967853038961038692e+02 3.175851892346121986e+03
6.974003883116882889e+02 3.192019373083681785e+03
6.980154727272727087e+02 3.194823614257126337e+03
