# wavelength, intensity
5.221715611388611933e+02 9.807560832403688922e-02
5.226837601398601691e+02 1.007921007310674244e-01
5.231959591408591450e+02 1.027692428472192498e-01
5.237081581418581209e+02 1.038946820938807525e-01
5.242203571428572104e+02 1.056626589303571312e-01
5.247325561438561863e+02 1.070681474541482492e-01
5.252447551448551621e+02 1.101591459499678127e-01
5.257569541458541380e+02 1.107751708374155458e-01
5.262691531468531139e+02 1.136993911794399043e-01
5.267813521478522034e+02 1.144386028769418945e-01
5.272935511488511793e+02 1.174155277442546913e-01
5.278057501498501551e+02 1.191207597153859654e-01
5.283179491508491310e+02 1.201523226050426746e-01
5.288301481518481069e+02 1.223342460160240924e-01
5.293423471528471964e+02 1.231760533152811837e-01
5.298545461538461723e+02 1.252605326736749847e-01
5.303667451548451481e+02 1.269865360610688276e-01
5.308789441558441240e+02 1.285710301895370000e-01
5.313911431568432135e+02 1.300176743675504620e-01
5.319033421578421894e+02 1.314555829374803309e-01
5.324155411588411653e+02 1.328305829887854728e-01
5.329277401598401411e+02 1.344315147412074862e-01
5.334399391608392307e+02 1.352079873065329396e-01
5.339521381618382065e+02 1.363746349592775131e-01
5.344643371628371824e+02 1.384275778619460107e-01
5.349765361638361583e+02 1.386123610010682461e-01
5.354887351648351341e+02 1.397277217519623527e-01
5.360009341658342237e+02 1.405519762071842926e-01
5.365131331668331995e+02 1.422100147646308266e-01
5.370253321678321754e+02 1.433685167085280987e-01
5.375375311688311513e+02 1.451797884230505153e-01
5.380497301698301271e+02 1.459506632382103763e-01
5.385619291708292167e+02 1.487802294491406274e-01
5.390741281718281925e+02 1.491101911376488398e-01
5.395863271728271684e+02 1.489461151405659378e-01
5.400985261738261443e+02 1.505430894891553739e-01
5.406107251748252338e+02 1.529875018137401566e-01
5.411229241758242097e+02 1.535672969687690848e-01
5.416351231768231855e+02 1.553731898914579024e-01
5.421473221778221614e+02 1.570343119293087231e-01
5.426595211788212509e+02 1.586765415198704565e-01
5.431717201798202268e+02 1.605848213289182425e-01
5.436839191808192027e+02 1.628275267490849332e-01
5.441961181818181785e+02 1.640523655287692562e-01
5.447083171828171544e+02 1.657181409325529375e-01
5.452205161838162439e+02 1.682577682439305722e-01
5.457327151848152198e+02 1.692421546018501033e-01
5.462449141858141957e+02 1.713556563563986834e-01
5.467571131868131715e+02 1.716671666421603903e-01
5.472693121878121474e+02 1.754091987936061969e-01
5.477815111888112369e+02 1.768486000161617056e-01
5.482937101898102128e+02 1.792988224345409276e-01
5.488059091908091887e+02 1.811512939593010185e-01
5.493181081918081645e+02 1.831089337373754955e-01
5.498303071928072541e+02 1.852200930269223000e-01
5.503425061938062299e+02 1.870044346614888886e-01
5.508547051948052058e+02 1.909569980857522831e-01
5.513669041958041817e+02 1.923102046026086698e-01
5.518791031968032712e+02 1.950307968585390517e-01
5.523913021978022471e+02 1.974768681911862611e-01
5.529035011988012229e+02 2.010430097938021021e-01
5.534157001998001988e+02 2.032593163208396558e-01
5.539278992007991747e+02 2.066897432178515237e-01
5.544400982017982642e+02 2.089694359539250590e-01
5.549522972027972401e+02 2.125994448512814883e-01
5.554644962037962159e+02 2.162619755816164446e-01
5.559766952047951918e+02 2.202789163678019468e-01
5.564888942057941676e+02 2.237688417574375255e-01
5.570010932067932572e+02 2.268197543498318702e-01
5.575132922077922331e+02 2.303737909317761512e-01
5.580254912087912089e+02 2.340834903975189396e-01
5.585376902097901848e+02 2.362692273062234338e-01
5.590498892107892743e+02 2.400677099664880743e-01
5.595620882117882502e+02 2.423393615564367054e-01
5.600742872127872261e+02 2.467042100212102906e-01
5.605864862137862019e+02 2.501032699169051798e-01
5.610986852147852915e+02 2.536043495963784533e-01
5.616108842157842673e+02 2.576012308427805264e-01
5.621230832167832432e+02 2.613446656263730961e-01
